token,rating,date,version,used_count,master_word,token_category
the,1,2019-09-30,7.91,1,,
the,1,2019-05-27,7.5,3,,
the,1,2019-12-17,,2,,
the,1,2020-10-09,,3,,
the,1,2020-09-21,,1,,
the,1,2020-04-24,8.7,2,,
the,1,2019-03-23,7.02,1,,
the,1,2020-04-05,8.7,3,,
the,1,2020-03-29,8.7,1,,
the,1,2020-03-29,,1,,
the,1,2020-02-22,8.2,2,,
the,1,2020-02-22,,2,,
the,1,2019-06-06,7.6,4,,
the,1,2019-06-06,7.5,1,,
the,1,2020-03-05,8.2,1,,
the,1,2020-03-05,,1,,
the,1,2019-05-11,7.4,1,,
the,1,2020-04-06,8.7,1,,
the,1,2020-04-06,,1,,
the,1,2019-05-18,7.4,1,,
the,1,2019-05-18,7.5,2,,
the,1,2019-05-18,,1,,
the,1,2019-06-12,7.5,1,,
the,1,2019-06-12,,1,,
the,1,2019-06-12,7.6,1,,
the,1,2019-06-12,,1,,
the,1,2019-09-23,7.91,3,,
the,1,2019-04-30,7.4,7,,
the,1,2019-04-30,,1,,
the,1,2019-04-30,,1,,
the,1,2019-05-01,7.4,6,,
the,1,2020-07-26,,3,,
the,1,2020-07-26,,1,,
the,1,2019-04-16,7.1,2,,
the,1,2019-05-26,7.4,2,,
the,1,2019-05-26,7.5,3,,
the,1,2019-06-02,7.5,1,,
the,1,2020-05-05,8.8,1,,
the,1,2019-02-05,6.8,2,,
the,1,2020-03-01,8.2,1,,
the,1,2020-06-23,8.8,1,,
the,1,2019-03-08,6.9,1,,
the,1,2019-12-01,8.2,1,,
the,1,2020-03-12,8.2,1,,
the,1,2020-03-12,,1,,
the,1,2020-05-19,,1,,
the,1,2020-05-08,8.8,1,,
the,1,2020-02-09,8.2,3,,
the,1,2019-04-21,7.4,6,,
the,1,2020-05-17,8.8,2,,
the,1,2019-10-07,8.0,3,,
the,1,2020-07-24,8.8,4,,
the,1,2020-09-02,9.0,2,,
the,1,2020-03-26,8.7,2,,
the,1,2020-03-28,8.7,3,,
the,1,2019-08-30,,1,,
the,1,2020-05-07,8.8,6,,
the,1,2019-12-20,,2,,
the,1,2019-12-08,8.2,1,,
the,1,2019-12-08,,1,,
the,1,2019-12-02,8.2,5,,
the,1,2019-12-02,,1,,
the,1,2019-12-02,,1,,
the,1,2019-05-08,7.4,1,,
the,1,2019-05-02,7.02,1,,
the,1,2019-05-02,7.4,3,,
the,1,2020-08-25,9.0,1,,
the,1,2019-06-13,7.5,1,,
the,1,2019-06-13,7.6,4,,
the,1,2019-06-13,,1,,
the,1,2020-05-04,8.8,2,,
the,1,2020-05-04,,1,,
the,1,2019-08-01,7.7,2,,
the,1,2019-07-01,7.6,1,,
the,1,2020-03-20,8.2,1,,
the,1,2020-03-20,,2,,
the,1,2019-10-23,,1,,
the,1,2019-10-23,8.0,1,,
the,1,2020-05-23,8.8,4,,
the,1,2020-03-16,8.2,3,,
the,1,2020-03-16,,1,,
the,1,2020-08-06,8.8,4,,
the,1,2019-04-17,,1,,
the,1,2019-04-17,7.4,3,,
the,1,2020-07-17,,1,,
the,1,2020-07-17,8.8,1,,
the,1,2019-08-24,7.7,1,,
the,1,2019-07-31,,3,,
the,1,2019-05-17,7.5,3,,
the,1,2020-03-18,,1,,
the,1,2020-03-18,,1,,
the,1,2019-05-06,7.4,1,,
the,1,2019-09-10,7.91,4,,
the,1,2018-12-20,6.6,1,,
the,1,2019-11-28,8.2,4,,
the,1,2019-11-28,,1,,
the,1,2019-12-24,8.2,6,,
the,1,2019-06-10,7.6,5,,
the,1,2019-06-04,7.5,2,,
the,1,2019-06-04,7.6,1,,
the,1,2019-06-04,,1,,
the,1,2019-10-24,8.0,2,,
the,1,2019-09-07,,1,,
the,1,2020-03-25,,1,,
the,1,2020-03-23,8.2,2,,
the,1,2020-03-23,,1,,
the,1,2019-05-04,7.4,3,,
the,1,2020-07-11,,1,,
the,1,2019-11-27,8.2,3,,
the,1,2019-12-03,8.2,1,,
the,1,2020-04-17,8.7,2,,
the,1,2020-05-02,,1,,
the,1,2020-04-21,8.7,1,,
the,1,2019-05-29,7.5,3,,
the,1,2019-05-29,,1,,
the,1,2019-05-29,,1,,
the,1,2019-05-29,,1,,
the,1,2020-03-07,8.2,1,,
the,1,2020-02-21,8.2,1,,
the,1,2019-12-05,8.2,3,,
the,1,2019-12-05,,1,,
the,1,2019-12-05,,1,,
the,1,2020-08-02,8.8,1,,
the,1,2020-04-01,8.7,1,,
the,1,2019-12-06,8.2,2,,
the,1,2019-12-28,8.2,2,,
the,1,2019-12-25,8.2,2,,
the,1,2019-12-25,,1,,
the,1,2019-12-25,,1,,
the,1,2019-06-16,7.6,6,,
the,1,2020-05-10,8.8,1,,
the,1,2019-12-12,8.2,1,,
the,1,2020-05-28,,3,,
the,1,2019-11-07,,1,,
the,1,2020-04-13,8.7,1,,
the,1,2019-09-21,7.91,2,,
the,1,2020-08-10,,1,,
the,1,2020-08-10,8.8,4,,
the,1,2020-05-14,8.8,1,,
the,1,2020-05-14,,1,,
the,1,2019-02-11,6.8,2,,
the,1,2019-11-29,8.2,2,,
the,1,2019-04-14,7.02,2,,
the,1,2019-04-14,,2,,
the,1,2020-04-29,8.7,5,,
the,1,2019-04-20,7.4,2,,
the,1,2019-04-20,,1,,
the,1,2019-04-20,7.1,3,,
the,1,2019-04-20,6.9,1,,
the,1,2019-04-20,,1,,
the,1,2020-09-07,9.0,4,,
the,1,2020-05-26,,1,,
the,1,2020-05-26,8.8,1,,
the,1,2020-05-22,,1,,
the,1,2019-01-02,,1,,
the,1,2019-09-06,7.7,2,,
the,1,2019-11-22,,1,,
the,1,2019-10-14,8.0,3,,
the,1,2019-11-16,8.0,3,,
the,1,2019-02-12,6.8,4,,
the,1,2020-03-31,8.7,1,,
the,1,2019-06-18,,1,,
the,1,2019-06-18,7.6,3,,
the,1,2019-06-18,,1,,
the,1,2019-04-13,,1,,
the,1,2019-04-13,7.02,2,,
the,1,2019-06-20,7.6,1,,
the,1,2019-01-31,6.7,1,,
the,1,2019-08-03,7.7,3,,
the,1,2018-12-25,6.6,2,,
the,1,2020-02-25,8.2,1,,
the,1,2020-04-30,8.8,1,,
the,1,2019-05-28,7.5,4,,
the,1,2020-09-22,9.0,1,,
the,1,2020-05-01,8.8,2,,
the,1,2019-05-16,7.02,1,,
the,1,2019-05-16,7.5,1,,
the,1,2019-05-25,7.4,1,,
the,1,2019-05-25,7.5,1,,
the,1,2020-05-06,8.8,3,,
the,1,2019-04-15,7.02,1,,
the,1,2019-04-15,6.9,1,,
the,1,2020-09-18,9.0,1,,
the,1,2020-09-18,,1,,
the,1,2020-07-20,8.8,1,,
the,1,2020-08-14,8.8,1,,
the,1,2019-07-30,7.7,1,,
the,1,2019-01-28,6.7,2,,
the,1,2019-10-22,,1,,
the,1,2019-05-31,7.5,1,,
the,1,2020-02-26,,1,,
the,1,2019-04-22,7.4,6,,
the,1,2019-12-07,,2,,
the,1,2019-12-07,8.2,1,,
the,1,2020-07-27,,1,,
the,1,2020-03-24,8.2,3,,
the,1,2020-03-22,6.9,1,,
the,1,2019-01-24,6.7,1,,
the,1,2019-10-02,,1,,
the,1,2020-06-22,8.8,2,,
the,1,2019-07-15,7.7,1,,
the,1,2019-11-12,8.0,1,,
the,1,2020-06-24,,1,,
the,1,2020-05-25,8.8,1,,
the,1,2020-05-25,,1,,
the,1,2019-02-21,,1,,
the,1,2019-02-21,6.9,1,,
the,1,2020-06-09,8.8,1,,
the,1,2020-06-09,,1,,
the,1,2019-01-14,6.7,2,,
the,1,2020-07-04,8.8,2,,
the,1,2019-06-19,7.6,3,,
the,1,2020-07-07,8.8,2,,
the,1,2019-10-30,8.0,1,,
the,1,2019-02-04,6.8,5,,
the,1,2020-03-19,8.2,2,,
the,1,2020-01-09,8.2,1,,
the,1,2020-04-19,8.7,1,,
the,1,2019-11-13,8.0,1,,
the,1,2019-03-15,7.02,2,,
the,1,2019-11-14,8.0,1,,
the,1,2020-02-04,8.2,1,,
the,1,2019-04-23,7.4,5,,
the,1,2020-08-16,,1,,
the,1,2020-05-18,,1,,
the,1,2019-06-11,,1,,
the,1,2019-08-10,7.7,1,,
the,1,2019-02-14,6.9,1,,
the,1,2019-02-14,6.8,1,,
the,1,2020-02-06,8.2,1,,
the,1,2019-09-04,7.7,1,,
the,1,2020-09-05,9.0,1,,
the,1,2020-09-05,,1,,
the,1,2020-10-11,9.0,1,,
the,1,2019-10-27,8.0,2,,
the,1,2019-03-18,6.9,1,,
the,1,2019-09-08,7.7,1,,
the,1,2019-01-16,6.6,1,,
the,1,2019-05-22,7.5,1,,
the,1,2020-01-14,,1,,
the,1,2019-11-04,8.0,1,,
the,1,2019-06-25,7.6,1,,
the,1,2020-03-15,8.2,2,,
the,1,2020-03-15,,1,,
the,1,2020-08-15,8.8,1,,
the,1,2019-12-21,8.2,1,,
the,1,2019-06-29,,1,,
the,1,2019-01-10,6.7,2,,
the,1,2020-05-03,8.8,1,,
the,1,2020-08-21,8.8,1,,
the,1,2019-10-11,,1,,
the,1,2020-03-27,8.7,1,,
the,1,2019-04-19,7.02,2,,
the,1,2019-04-19,7.4,4,,
the,1,2020-08-05,,1,,
the,1,2020-08-05,8.8,2,,
the,1,2019-07-04,7.5,1,,
the,1,2020-05-27,8.8,1,,
the,1,2020-05-20,8.8,1,,
the,1,2019-12-29,,1,,
the,1,2019-12-29,,2,,
the,1,2020-09-10,,3,,
the,1,2020-04-08,8.7,3,,
the,1,2020-05-15,,1,,
the,1,2020-05-15,8.8,1,,
the,1,2020-07-29,8.8,2,,
the,1,2020-10-31,,1,,
the,1,2019-04-04,7.02,2,,
the,1,2020-06-13,8.8,1,,
the,1,2020-02-18,,1,,
the,1,2019-02-13,,1,,
the,1,2019-11-15,8.0,1,,
the,1,2019-12-22,8.2,1,,
the,1,2019-05-03,7.4,1,,
the,1,2020-01-15,8.2,2,,
the,1,2020-01-15,,1,,
the,1,2019-10-12,8.0,2,,
the,1,2020-07-08,,1,,
the,1,2019-02-10,6.8,1,,
the,1,2019-01-03,6.6,1,,
the,1,2019-07-10,7.7,1,,
the,1,2019-11-08,,1,,
the,1,2020-09-04,9.0,1,,
the,1,2020-07-12,8.8,2,,
the,1,2020-02-08,8.2,1,,
the,1,2020-04-10,8.7,1,,
the,1,2020-05-12,,1,,
the,1,2019-08-28,7.7,1,,
the,1,2020-11-09,,1,,
the,1,2019-02-07,6.8,1,,
the,1,2020-09-17,,1,,
the,1,2019-04-02,7.02,2,,
the,1,2020-04-14,,1,,
the,1,2019-06-22,7.6,1,,
the,1,2019-06-22,,1,,
the,1,2020-07-18,8.8,1,,
the,1,2020-06-04,,1,,
the,1,2019-05-09,7.4,1,,
the,1,2019-09-28,7.91,1,,
the,1,2018-12-30,6.6,2,,
the,1,2019-05-05,7.4,1,,
the,1,2018-12-26,6.6,1,,
the,1,2020-02-01,8.2,1,,
the,1,2019-08-18,7.7,1,,
the,1,2019-09-29,7.91,1,,
the,1,2019-06-05,7.6,2,,
the,1,2019-03-25,,1,,
the,1,2020-04-12,,1,,
the,1,2020-05-30,,1,,
the,1,2019-02-16,6.9,1,,
the,1,2019-01-27,6.7,1,,
the,1,2020-04-02,8.7,1,,
the,1,2020-01-23,,1,,
the,1,2019-05-15,,1,,
the,1,2019-03-01,6.9,1,,
the,1,2019-10-15,8.0,1,,
the,1,2019-12-14,,1,,
the,1,2020-01-31,8.2,1,,
the,1,2020-11-18,9.2,1,,
the,1,2020-11-17,9.2,8,,
the,1,2019-09-05,7.7,1,,
the,1,2019-07-12,7.7,1,,
the,1,2019-08-14,7.7,2,,
the,1,2019-08-06,7.7,2,,
the,1,2019-05-23,7.5,1,,
the,1,2019-05-19,7.5,1,,
the,1,2019-05-12,7.5,1,,
the,1,2019-06-03,7.5,1,,
the,1,2019-04-18,7.4,2,,
the,1,2019-04-18,7.1,1,,
the,1,2019-03-31,7.02,1,,
the,1,2019-04-12,7.02,4,,
the,1,2019-04-09,7.02,1,,
the,1,2019-02-23,6.9,6,,
the,1,2019-03-09,6.9,4,,
the,1,2019-03-11,6.9,1,,
the,1,2019-03-11,6.7,1,,
the,1,2019-02-20,6.9,2,,
the,1,2019-02-20,6.8,1,,
the,1,2019-03-04,6.9,1,,
the,1,2019-02-19,6.9,1,,
the,1,2019-02-15,6.9,1,,
the,1,2019-02-27,6.9,1,,
the,1,2019-02-18,6.8,2,,
the,1,2019-03-22,,1,,
the,1,2019-07-02,,1,,
the,1,2019-07-20,,1,,
the,1,2019-03-21,,1,,
the,1,2019-08-31,,1,,
the,1,2019-04-10,,1,,
the,1,2019-08-04,,1,,
app,1,2020-11-07,9.2,5,,
app,1,2020-11-07,,1,,
app,1,2020-10-06,9.0,1,,
app,1,2020-10-06,,1,,
app,1,2020-10-13,9.0,2,,
app,1,2020-10-13,,1,,
app,1,2020-10-13,,1,,
app,1,2020-10-08,9.0,3,,
app,1,2020-11-06,9.2,1,,
app,1,2020-11-06,,1,,
app,1,2020-10-05,9.0,4,,
app,1,2020-10-05,,3,,
app,1,2020-10-05,,1,,
app,1,2020-10-05,,2,,
app,1,2020-10-05,,1,,
app,1,2020-10-11,9.0,2,,
app,1,2020-10-11,,1,,
app,1,2020-10-11,,1,,
app,1,2020-10-11,,1,,
app,1,2020-10-25,9.2,1,,
app,1,2020-10-02,9.0,8,,
app,1,2020-10-02,,1,,
app,1,2020-11-11,9.2,2,,
app,1,2020-11-04,9.2,5,,
app,1,2020-10-07,9.0,1,,
app,1,2020-10-07,,1,,
app,1,2020-10-29,9.2,4,,
app,1,2020-10-29,,1,,
app,1,2020-11-05,9.2,2,,
app,1,2020-11-05,,1,,
app,1,2020-10-09,9.0,2,,
app,1,2020-10-09,,1,,
app,1,2020-10-09,,2,,
app,1,2020-10-09,,1,,
app,1,2020-10-31,9.2,2,,
app,1,2020-10-31,,1,,
app,1,2020-10-14,9.0,2,,
app,1,2020-10-14,,1,,
app,1,2020-10-14,,1,,
app,1,2020-11-08,9.2,2,,
app,1,2020-10-03,9.0,1,,
app,1,2020-08-22,,5,,
app,1,2020-08-22,8.8,4,,
app,1,2020-08-22,,2,,
app,1,2020-08-22,,1,,
app,1,2020-09-01,,3,,
app,1,2020-09-01,9.0,3,,
app,1,2020-09-01,,3,,
app,1,2020-09-01,,1,,
app,1,2020-08-20,8.8,8,,
app,1,2020-08-20,,2,,
app,1,2020-08-29,9.0,4,,
app,1,2020-09-13,9.0,2,,
app,1,2020-09-13,,2,,
app,1,2020-09-13,,1,,
app,1,2020-10-17,,1,,
app,1,2020-10-17,,1,,
app,1,2020-10-17,9.0,1,,
app,1,2020-10-16,9.0,1,,
app,1,2020-10-16,,1,,
app,1,2020-10-16,,1,,
app,1,2020-10-10,9.0,2,,
app,1,2020-10-10,,1,,
app,1,2020-09-27,,3,,
app,1,2020-09-27,,4,,
app,1,2020-09-27,9.0,2,,
app,1,2020-07-05,8.8,6,,
app,1,2020-07-05,,1,,
app,1,2020-07-05,,1,,
app,1,2020-07-05,,1,,
app,1,2020-07-05,,2,,
app,1,2020-08-17,8.8,3,,
app,1,2020-08-17,,1,,
app,1,2020-08-17,,1,,
app,1,2020-08-27,9.0,4,,
app,1,2020-08-27,,2,,
app,1,2020-08-27,,1,,
app,1,2020-08-27,,1,,
app,1,2020-08-27,,1,,
app,1,2020-08-27,,1,,
app,1,2020-08-27,,1,,
app,1,2020-08-27,,1,,
app,1,2020-05-21,,1,,
app,1,2020-05-21,8.8,5,,
app,1,2020-05-21,,1,,
app,1,2020-05-21,,2,,
app,1,2020-05-21,,1,,
app,1,2020-07-26,,4,,
app,1,2020-07-26,,3,,
app,1,2020-07-26,,3,,
app,1,2020-07-26,8.8,2,,
app,1,2020-07-26,,1,,
app,1,2020-07-06,8.8,2,,
app,1,2020-07-06,,3,,
app,1,2020-08-23,8.8,3,,
app,1,2020-08-23,,2,,
app,1,2020-08-23,,1,,
app,1,2020-07-22,8.8,7,,
app,1,2020-07-22,,1,,
app,1,2020-07-22,,1,,
app,1,2020-07-22,,1,,
app,1,2020-08-10,8.8,11,,
app,1,2020-08-10,,2,,
app,1,2020-08-10,,1,,
app,1,2020-08-10,,1,,
app,1,2020-06-28,8.8,3,,
app,1,2020-06-28,,1,,
app,1,2020-07-15,8.8,4,,
app,1,2020-07-15,,1,,
app,1,2020-08-24,,2,,
app,1,2020-08-24,8.8,12,,
app,1,2020-08-24,,1,,
app,1,2020-07-18,8.8,6,,
app,1,2020-08-04,8.8,13,,
app,1,2020-08-04,,3,,
app,1,2019-04-27,7.4,18,,
app,1,2019-04-27,6.9,3,,
app,1,2019-04-27,,1,,
app,1,2019-04-27,,3,,
app,1,2019-04-27,,1,,
app,1,2019-04-27,,1,,
app,1,2020-07-03,8.8,7,,
app,1,2020-07-03,,2,,
app,1,2020-08-28,9.0,4,,
app,1,2020-08-28,,1,,
app,1,2020-08-28,,2,,
app,1,2019-06-01,7.5,11,,
app,1,2019-06-01,,1,,
app,1,2020-05-29,8.8,11,,
app,1,2019-12-04,,1,,
app,1,2019-12-04,8.2,6,,
app,1,2019-12-04,,1,,
app,1,2019-12-04,,1,,
app,1,2019-12-04,,1,,
app,1,2019-12-04,,1,,
app,1,2019-12-30,,1,,
app,1,2019-12-30,8.2,2,,
app,1,2020-09-09,9.0,1,,
app,1,2020-09-09,8.8,1,,
app,1,2020-07-14,8.8,2,,
app,1,2020-07-14,,1,,
app,1,2020-07-14,,1,,
app,1,2020-07-14,,1,,
app,1,2020-10-01,9.0,3,,
app,1,2020-05-15,8.8,7,,
app,1,2020-05-15,,1,,
app,1,2020-05-15,,1,,
app,1,2020-07-25,,4,,
app,1,2020-07-25,8.8,3,,
app,1,2020-07-25,,1,,
app,1,2019-07-11,6.9,2,,
app,1,2019-01-22,6.7,3,,
app,1,2019-01-22,,1,,
app,1,2019-01-22,,1,,
app,1,2020-08-30,9.0,5,,
app,1,2020-08-30,,1,,
app,1,2020-08-30,,1,,
app,1,2020-08-30,,1,,
app,1,2020-06-29,8.8,6,,
app,1,2020-06-29,,2,,
app,1,2020-07-01,,1,,
app,1,2020-07-01,8.8,5,,
app,1,2020-07-01,,1,,
app,1,2020-05-30,8.8,4,,
app,1,2020-05-30,,1,,
app,1,2020-05-30,,2,,
app,1,2020-05-30,8.2,1,,
app,1,2020-05-30,,1,,
app,1,2020-05-30,,1,,
app,1,2020-05-30,,1,,
app,1,2020-05-30,,1,,
app,1,2019-08-04,,2,,
app,1,2019-08-04,,1,,
app,1,2019-08-04,7.7,4,,
app,1,2019-08-04,,1,,
app,1,2020-08-11,8.8,20,,
app,1,2020-08-11,,2,,
app,1,2020-08-11,,1,,
app,1,2020-08-11,,1,,
app,1,2020-08-11,,1,,
app,1,2020-08-11,,1,,
app,1,2020-09-25,9.0,8,,
app,1,2020-06-12,8.8,3,,
app,1,2020-06-12,,1,,
app,1,2020-06-12,,1,,
app,1,2020-06-12,,1,,
app,1,2019-01-17,6.7,5,,
app,1,2020-07-08,,1,,
app,1,2020-07-08,8.8,1,,
app,1,2020-07-08,,1,,
app,1,2020-07-08,,4,,
app,1,2020-07-08,,1,,
app,1,2020-07-09,,1,,
app,1,2020-07-09,,1,,
app,1,2020-07-09,,3,,
app,1,2020-07-09,8.8,6,,
app,1,2020-07-09,,1,,
app,1,2020-04-22,8.7,3,,
app,1,2020-04-22,,1,,
app,1,2020-04-22,,1,,
app,1,2020-06-25,8.8,3,,
app,1,2020-06-25,,1,,
app,1,2020-05-24,8.8,5,,
app,1,2020-07-31,,3,,
app,1,2020-07-31,,1,,
app,1,2020-07-31,,1,,
app,1,2020-07-31,8.8,1,,
app,1,2019-01-29,6.7,3,,
app,1,2020-06-02,8.8,1,,
app,1,2020-06-02,,3,,
app,1,2020-06-02,,1,,
app,1,2020-06-02,,1,,
app,1,2019-10-25,8.0,5,,
app,1,2019-10-25,,1,,
app,1,2019-10-25,,1,,
app,1,2019-07-25,7.7,5,,
app,1,2019-07-25,,1,,
app,1,2020-07-04,,1,,
app,1,2020-07-04,8.8,2,,
app,1,2019-01-25,6.7,7,,
app,1,2019-06-15,7.5,5,,
app,1,2019-06-15,7.6,7,,
app,1,2019-06-15,,1,,
app,1,2020-09-03,9.0,8,,
app,1,2020-09-03,,1,,
app,1,2020-09-03,,1,,
app,1,2020-09-03,,2,,
app,1,2020-09-03,,1,,
app,1,2019-03-03,,1,,
app,1,2019-03-03,6.9,7,,
app,1,2019-03-03,,1,,
app,1,2019-05-13,7.5,10,,
app,1,2019-05-13,7.4,1,,
app,1,2019-05-13,,1,,
app,1,2019-04-26,7.4,32,,
app,1,2019-04-26,,2,,
app,1,2019-05-03,7.4,11,,
app,1,2019-05-03,,2,,
app,1,2019-05-03,7.1,1,,
app,1,2019-01-23,6.7,5,,
app,1,2020-06-24,,1,,
app,1,2020-06-24,,1,,
app,1,2020-06-24,,1,,
app,1,2020-06-24,8.8,2,,
app,1,2020-09-24,9.0,3,,
app,1,2020-09-24,,1,,
app,1,2020-09-24,,2,,
app,1,2020-09-24,,1,,
app,1,2020-08-13,8.8,5,,
app,1,2020-08-13,,2,,
app,1,2020-08-13,,1,,
app,1,2020-07-28,8.8,4,,
app,1,2020-07-28,,1,,
app,1,2019-05-10,7.4,4,,
app,1,2019-05-10,7.5,5,,
app,1,2019-05-10,7.02,1,,
app,1,2020-07-29,8.8,1,,
app,1,2020-07-29,,1,,
app,1,2020-07-29,,1,,
app,1,2020-07-29,,2,,
app,1,2020-07-29,,1,,
app,1,2019-05-21,7.5,5,,
app,1,2019-05-21,7.4,1,,
app,1,2019-05-21,,1,,
app,1,2019-05-21,,2,,
app,1,2019-05-21,,3,,
app,1,2019-06-10,7.6,7,,
app,1,2019-06-10,,1,,
app,1,2019-06-10,,2,,
app,1,2019-04-25,7.4,28,,
app,1,2019-04-25,,1,,
app,1,2019-04-25,,1,,
app,1,2019-04-25,,1,,
app,1,2019-06-24,,2,,
app,1,2019-06-24,7.6,2,,
app,1,2019-11-28,8.2,7,,
app,1,2019-11-28,,1,,
app,1,2019-11-28,,2,,
app,1,2019-11-28,,1,,
app,1,2019-11-28,,1,,
app,1,2019-12-01,,1,,
app,1,2019-12-01,8.2,5,,
app,1,2019-12-01,,2,,
app,1,2019-12-01,,1,,
app,1,2020-06-20,,1,,
app,1,2020-06-20,,1,,
app,1,2020-03-30,,4,,
app,1,2020-03-30,8.7,4,,
app,1,2020-03-30,,1,,
app,1,2019-09-13,,4,,
app,1,2019-09-13,7.91,3,,
app,1,2019-04-24,,1,,
app,1,2019-04-24,7.4,26,,
app,1,2019-04-24,7.02,1,,
app,1,2019-04-24,,2,,
app,1,2019-04-24,,3,,
app,1,2019-04-24,,1,,
app,1,2019-04-24,,1,,
app,1,2020-04-03,8.7,3,,
app,1,2020-04-03,,1,,
app,1,2020-04-03,,1,,
app,1,2020-04-03,,1,,
app,1,2020-04-03,,1,,
app,1,2020-04-26,8.7,1,,
app,1,2020-07-24,,1,,
app,1,2020-07-24,8.8,10,,
app,1,2020-07-24,,1,,
app,1,2020-07-24,,1,,
app,1,2019-04-20,7.4,22,,
app,1,2019-04-20,,2,,
app,1,2019-04-20,,1,,
app,1,2019-04-20,,3,,
app,1,2019-04-20,7.1,4,,
